id,text,stereotype_a1
s_1775,"Eres increíble @user lo más grande y lo mejor que le puede estar pasando a este País.
Muchas gracias, por mejorar la vida de la gente. 😘😘💜💪",0
s_3551,"Web de la ONU.
""El acuerdo no es vinculante y deja claro que cada Estado es soberano para determinar sus propias políticas en este ámbito. Es un marco para cooperar y lograr los objetivos que los propios países acordaron dos años antes en la Declaración de Nueva York """,0
s_321,"Los ES obligados por Ley a pagar la Sanidad de los inmigrantes ilegales. Irregulares : la norma excluye la obligatoriedad de acreditar el periodo mínimo de empadronamiento de 90 días, que preveía la Ley de Extranjería para obtener la residencia temporal.

 #LaSilenciosaCat URL",1
s_2625,Menores de 18 y mayores de 65 no trabajan ...,0
s_137,Perico de los palotes convoca elecciones y vete,0
s_82,"Lo que en realidad es xenófobo, es que siendo yo inmigrante legal, la izquierda me llame nazi solo por ser ucraniana. Es diferente a que se entre ilegalmente y encima se den ventajas por encima de los ciudadanos. Es muy clara la diferencia.",1
s_1429,Estos podemitas haciendo amigos,0
s_659,"Dijo para inmigrantes ilegales, no manipuleis fantoches",1
s_3957,"Empieza a ser extremadamente peligroso que la ley se aplique o no dependiendo a quien. Para los inmigrantes ilegales saltarsela significa subvenciones, casa, salud pública.... para los legales o españolitos de a pie cárcel, calabozo, multas y subvenciones😂 trabajar de sol a sol.",1
s_3110,"No se podía saber.
Yo con los que critican fuentes sin ofrecer el más mínimo argumento no gasto mi tiempo. No aportan nada y siempre terminan así.",0
s_3475,Me parece bien que nadie tenga que perder la vida por irse a ganar el pan,0
s_3867,Protocolo de actuación para mujeres españolas víctimas de violencia de género en el extranjero - URL URL,0
s_1183,No veo el racismo. Por eso lo mejor es que se vaya a su país de origen donde no hay celebraciones de este tipo.,1
s_1557,"Urge echar a esta gente a su país lo antes posible. Si no aceptan nuestra cultura, al suyo. Rápido, están tardando. No representa ni a la gente de izquierdas.",1
s_3680,"No, no hay pruebas de que este cartel sobre ""el endurecimiento del control de la inmigración ilegal"" en España a partir del 21 de enero de 2020 sea un comunicado oficial del Ministerio del Interior | URL via @user",0
s_1635,Lo que quieee decir es que deberían ser 3 baltasares y con mantas y mochilas en vez de camellos…por hacer un poco de campaña de marketing,0
s_2555,"Veo que no pillas el concepto de maquillaje estadístico.

Esos trabajadores que están en ERTE xq las empresas tenían PROHIBIDO despedir y que se van a ir a la calle en cuanto se acabe el ERTE ya son parados de facto.

Ese es el objetivo de los ERTE, crear trabajadores ficticios",0
s_1305,"Hace tiempo pensaría q es imposible q eso suceda, ahora ya no lo tengo tan claro. Lo q sí tengo claro es q, mientras yo viva, en mi casa siempre vendrán los Reyes Magos",0
s_3040,"🤣🤣🤣 te acaban de rebatir los datos que habías aportado, aún así seguías cuestionando estos datos oficiales y para ti el borrico es quien sabía los datos reales.🤣🤣🤣🤣🤣🤣🤣🤣 siempre serás un pobre desgraciado resentido, una persona se hace grande reconociendo sus errores.",0
s_1043,Saquen a ese ilegal de ese país que esperan los españoles decentes,1
s_3848,"12.Jubilados y para rentistas.
13.Ex titulares de residencia definitiva.
14.Inversionistas.
15.Negocios de múltiple entrada.
16.Refugiados y asilados políticos

Fuente: Diario Oficial.
INFOMIGRA",0
s_2648,"Por eso en el termino medio está la solución. Ni demasiados funcionarios innesesarios ni demasiadas empresas privadas controlando el mercado de elementos de primera necesidad. Ni neocapitalismo ni comunismo, termino medio.",0
s_1894,habrás querido decir las narices .... que solo tienen eso NARIZ,0
s_2017,O sea que la temporalidad y la flexibilidad de despidos favorecen una recuperación Justa no al igual que mantener a trabajadores en ERTE? que es lo que que quiere derogar entonces? De verdad que no comprendo.,0
s_2322,"Y el emérito,  nos queda el emérito...",0
s_2359,"Aprenda usted estadística y si es posible a leer fuera de tebeos, algún paper al respecto. Yo he sido inmigrante y se lo que es. He vivido en 3 paises. Usted es sólo.una indigente mental sectaria que repite eslóganes.",0
s_4009,"2.9 EFICACIA
""Ahora en San Roque""
-------------
Se han fugado tres inmigrantes de San Roque, y lo peor es que no sabemos si son positivos en #Covid_19 así lo ha denunciado @user. Este verano  no hay turistas porque no se fían de nuestro país, pero si inmigrantes.(@user)",1
s_1118,No es racista el negro ni ná. Este negro odia a los negros.,0
s_3698,"🚨Las mujeres extranjeras tienen 6 veces más probabilidades de ser asesinadas por este motivo que las españolas, según el estudio Mujeres migrantes víctimas de violencia de género en España, de la Red de Mujeres Latinoamericanas y del Caribe y AIETI #8M2022 URL",1
s_511,Eso es muy discutible. Conozco a extranjeros que vienen a España a operarse de enfermedades nob urgentes y luego se vuelven a su país. Eso ahorra dinero o causa más costes a la Sanidad?. Demás la mayoría de inmigrantes ilegales soñonpsan por España de camino a otros sitios.,1
s_3828,"Las mujeres españolas en el extranjero víctimas de violencia de género se suelen encontrar en una situación de especial vulnerabilidad. A la obligación de de información, asistencia y protección, se suma la de proteger a los españoles en el exterior.
URL",0
s_750,"Pues gentuza como tú nos sobra. Si consideras que todo el que no tiene los papeles en regla es un delincuente, dejas muy claro el tipo de persona que eres.",1
s_2082,"Yo sé lo que es la población activa, que en España está así de bien ⬇️ URL",0
s_1579,En un país democrático y mayoritariamente cristiano no tienen cabida los fascistas por muy negros que sean y que quieren acabar con sus tradiciones religiosas.,1
s_1634,Ese negro mal,0
s_2197,"Cuando la noticia es en Andalucía decis que es mentira y que es debido a contratos basura, ahora bien, lo tuyo es verdad o también se debe a contratos basura? Como siempre aplicáis vuestra doble vara de medir…",0
s_3949,"Claro que estamos de acuerdo. Y precisamente por esi digo que se defiendan esas cosas, que son de sentido común, sin mezclarlas con otras q hacen q a unos les produzcan rechazo xq parecen ocultar otras cosas detrás",0
s_2929,"Derecha y extremaderecha y luego nombras al PSOE. Tienes el discurso tan hecho que el diálogo no tiene cabida contigo, pero es curioso porque te autodenominas como antifascista...",0
s_4146,que vamos a esperar de este impresentable...,0
s_4157,"Alvise Pérez miente al señalar que inmigrantes violaron a dos menores en Sevilla: eran turistas franceses
En un mensaje xenófobo, el ex asesor de Ciudadanos remata diciendo: ""No veréis en TV imágenes de esta manada. Si importas caos, obtienes caos"".
URL",0
s_1005,"Tu puñetera madre, gilipollas.
Puerta y a tu casa,halaaaa y no vuelvas,mendrugo.",1
s_2646,"De los cuales 10000000 funcionarios y enchufados improductivos.
Realmente por cada uno que trabaja ganándose el pan día a día mantiene a 3 o 4.",0
s_4195,Qué racista es usted,0
s_765,"Jajaja ósea recibir atención sanitaria, pagando o quedándote con la deuda es el argumento que tenéis para decir que no estáis discriminando a nadie?",0
s_3407,"¿Cuál de los puntos se carga nuestra soberanía, nuestras fronteras o nuestra prosperidad? El 90% de las migraciones mundiales son LEGALES, dejad de mentir y crispar por un puñado de votos. URL",0
s_379,"Racista como negar la sanidad a inmigrantes ilegales o aquellos que lleven menos de 10 años de residencia, los tweets racistas de Serrano, sin contar que la campaña la hicieron diciendo que iban a iniciar la reconquista, y el KKK solo eran incomprendidos verdad?",1
s_1490,"Y ahí lo tienes, cobrando un sueldo público de todos los españoles racistas.",1
s_521,"Sobre el tema de la inmigración ""ilegal"". No se si sabes UE en Ceuta hay vallas muy altas con agujas cortantes para, UE no entren y en Melilla hay centros de menores para immigrsntes donde h habido muertes de niňos pos torturas.",1
s_1325,"No te gusta???
Vete a tu casa a Camerún o de donde vengas...",1
s_2001,"Ese ministerio, no tiene gestión, rueda a trompicones

#LaSilenciosaCat
#EquiparacionYa
#LaSilenciosa🇪🇸",0
s_1699,"mando un vídeo de un centro educativo para los emigrantes menores de edad que entran ilegalmente en España.
Te ruego que lo difundas para que España se entere,de una vez como nos agradecen que los acojamos. URL",1
s_1835,"El país con más paro de Europa y también en tasa de paro juvenil, sube la cuota de autónomos, deuda pública por las nubes, ertes que pasarán a eres, subida de impuestos, subida 💡, escasez de materias primas, crisis del gas… ¿Que celebras exactamente? Aplaudid focas 🦭 URL",0
s_2191,"Quien gobernaba era el PSOE,  España no es un estado federal y el gobierno debía controlar todos las autonomías, ¿sino para que queremos un gobierno central? Excusarse en eso aún los hace más irresponsables e inútiles.",0
s_3167,"Señora, no le voy a pedir que coja un libro, porque sería pedirle demasiado, pero si que se informe: hay múltiples ejemplos de confinamientos menos severos con mejores resultados.
Y eso por no hablar de que se dedicaron a enchufar en el CNI y cambiar la ley educativa...",0
s_3807,"No se porque pero sigo sin ver que superen en número, mundo de rosas en el que vivís. Que un inmigrante se juega la vida para vivir mejor y llega a que le llames violador por los actos de otro.",1
s_2895,"Solo te ha respondido,tú nos llamas analfabetos.A las grandes empresas tú les importas una mierda y sino mira como han cerrado sin pensar en nadie cuando les ha dado la gana y para incrementar sus ganancias. Les han dejado hacernos de todo, ya es hora de ponerles un freno",0
s_1677,"El bulo de que Serigne Mbaye, diputado de Unidas Podemos en la Asamblea de Madrid, ha pedido ""acabar con los Reyes Magos por ser una tradición racista"" URL vía @user",0
s_1834,Menos funcionarios y más trabajadores ¿ Qué problema hay con que las administraciones tengan empleados con contrato indefinido ?,0
s_976,¿URGENTE? ¿Esta pollada es URGENTE?,0
s_829,"Quereis ver a los #PoliticosDeMierda como Errejón estar en contra de la venta ilegal?

Fácil. Que los inmigrantes ""vendan leyes"" por 4€uros en la cera de enfrente del congreso. Y que los #PoliticosDeMierda se queden en el paro, o cobrando 1.000€.",0
s_3991,"14.8 EL GENERO DE LA VIOLENCIA.
""Mujer mata a su pareja hombre.""
--------------------
Esto sí que es brecha de sexos: Queda en libertad la mujer acusada de matar a puñaladas a su pareja en Bilbao URL",0
s_3053,Todos aportamos mucho. No solo tú campeón. Ya con solo decir que lo que gana un empleado público lo aportas tú da una idea de que hasta qué punto piensas que solo el sector privado aporta y sostiene la economía. Tu cerebro debe de ser privilegiado.,0
s_790,La mejor medida disuasora: electrificar la valla y poner un cartel muy grande que informe “20.000 voltios - Peligro de Muerte”. #InmigraciónilegalNoPeroLegalSí,0
s_2168,"Por dignidad y respeto a los trabajadores..., Simplemente por eso!!.",0
s_1370,Racista de que? Si hay un negro en ellos y encima es el único negro que no roba.,1
s_548,"Totalmente....
Pero es un negocio tan lucrativo que de momento ellos llenan sus bolsillos y a verlas venir. Canallas.",0
s_733,"inmigrantes ilegales sin papeles. Acógeles tu en tu casa. Págales tu el paro. Monta una ONG. Haz algo tú.
Es fácil regalar y hacer caridad con el dinero de los demás. ... hasta que se acaba y no hay ya para nadie.",1
s_1108,Que alguien le explique lo de los reyes magos a ese pobre hombre para que pueda dejar de hacer el ridículo.,0
s_2411,Para NADA. Los dos partidos se han llenado los bolsillos llevando a España a la ruina. Dos partidos monárquicos y FASCISTAS.  PSOE de los GAL y en las filas del PP los fascistas. Los dos se han llenado sus bolsillos y ninguno ha echo NADA por la clase trabajadora,0
s_4217,"Tiene gracia la doble moral de Ester, te dice que cuides tu vocabulario por decir moro que no es ningun insulto, (otra cosa sería moro de ...), pero a continuación te dice facha que es decirte que eres de lo peor
Por cierto para los incultos, facha tambien puede ser de izquierda",0
s_1519,El puto negro fascista!,0
s_1947,"Demagogia.
No hay peor mentira que una verdad a medias URL",0
s_4231,Pues espera a que les dejen votar.,0
s_4263,"Una barbaridad . Han robado en una iglesia. Tienen dinero móviles y encima están viviendo en hoteles.

Los canarios  piden auxilio porque los demás medios de comunicación no están hablando de ello.

Hay que difundir esto.",1
s_1732,"La Fiscalía denuncia a una tuitera por incitar al odio contra los Menas al distribuir un vídeo falso
URL URL",1
s_2628,"La Sexta no es fuente fiable, y menos para hacer demagogia",0
s_501,"Claro,ya estamos los pensionistas para pagar los platos rotos de la quiebra de la Seguridad Social,se ve que cotizar 40 años no ha sido suficiente,y descontarte un 24% de la pensión  porque te jubilan anticipadamente por los años cotizados,que a saber donde va ese dinero, tampoco",0
